Name,Release Date,Fingerprint Scanner,Page
"Lenov Yoga 2 IN 1 16"" 2K Touchscreen Laptop | Intel Core Ultra 7 155U | Intel HD Graphics | Backlit | Fingerprint | 16GB RAM DDR5 | 1024GB SSD | Windows 11 Home | Bundle with Stylus Pen",Unknown,True,12
"HP 15.6"" HD display Laptop | Intel Processor N200 | Intel UHD Graphics | Microsoft 365 included | Black|  16GB RAM  | 1024GB SSD  | Windows 11 S | Bundle with Wireless Mouse",Unknown,False,12
"New Dell Inspiron Laptop 15.6"" Full HD 120Hz Intel core i7 12th Gen i7-1255U 24GB RAM 1TB SSD Windows 11 Home/XTREDURA FLASH DRIVE",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 16GB RAM, 1TB SSD, Windows 11 Pro",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 8GB RAM, 2TB SSD, Windows 11 Home",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 16GB RAM, 512GB SSD, Windows 11 Home",Unknown,False,12
"HP 15.6"" HD display Laptop | Intel Processor N200 | Intel UHD Graphics | Microsoft 365 included | Black|  16GB RAM  | 512GB SSD  | Windows 11 S | Bundle with Wireless Mouse",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 24GB RAM, 2TB SSD, Windows 11 Home",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 24GB RAM, 2TB SSD, Windows 11 Pro",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 16GB RAM, 1TB SSD, Windows 11 Home",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 24GB RAM, 1TB SSD, Windows 11 Home",Unknown,False,12
"HP 15.6"" HD display Laptop | Intel Processor N200 | Intel UHD Graphics | Microsoft 365 included | Black|  4GB RAM  | 512GB SSD  | Windows 11 S | Bundle with Wireless Mouse",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 16GB RAM, 2TB SSD, Windows 11 Pro",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 8GB RAM, 2TB SSD, Windows 11 Pro",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 8GB RAM, 1TB SSD, Windows 11 Home",Unknown,False,12
"HP 15.6"" HD display Laptop | Intel Processor N200 | Intel UHD Graphics | Microsoft 365 included | Black|  16GB RAM  | 128GB SSD  | Windows 11 S | Bundle with Wireless Mouse",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 8GB RAM, 512GB SSD, Windows 11 Pro",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 16GB RAM, 2TB SSD, Windows 11 Home",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 8GB RAM, 512GB SSD, Windows 11 Home",Unknown,False,12
"Lenovo V15 G4 Laptop, 15.6"" FHD Display, Intel Core i5-13420H Upto 4.6GHz, 8GB RAM, 1TB SSD, Windows 11 Pro",Unknown,False,12
"HP 255 G10 15.6"" FHD Laptop, AMD Ryzen 3 7330U, 16GB RAM, 800GB Storage(512GB SSD+288GB Docking Station Set), AMD Radeon Vega 6, HD Webcam, Stereo Speakers, Wi-Fi 6, Win 11 Pro, Gray",Unknown,False,12
"12th Gen Intel Core i5-1235U Processor,32GB DDR4, 2TB SSD,Dell Inspiron 3520 15.6"" Full HD Laptop,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"Dell Inspiron 3520 15.6"" Full HD Laptop, 12th Gen Intel Core i5-1235U Processor,16GB DDR4,2TB SSD,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"12th Gen Intel Core i5-1235U Processor,8GB DDR4, 1TB SSD,Dell Inspiron 3520 15.6"" Full HD Laptop,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"Dell Inspiron 3520 15.6"" Full HD Laptop, 12th Gen Intel Core i5-1235U Processor,32GB DDR4,2TB SSD,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"Dell Inspiron 3520 15.6"" Full HD Laptop, 12th Gen Intel Core i5-1235U Processor,32GB DDR4,1TB SSD,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"12th Gen Intel Core i5-1235U Processor,8GB DDR4, 512GB SSD,Dell Inspiron 3520 15.6"" Full HD Laptop,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"12th Gen Intel Core i5-1235U Processor,32GB DDR4, 1TB SSD,Dell Inspiron 3520 15.6"" Full HD Laptop,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"12th Gen Intel Core i5-1235U Processor,8GB DDR4, 2TB SSD,Dell Inspiron 3520 15.6"" Full HD Laptop,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"Dell Inspiron 3520 15.6"" Full HD Laptop, 12th Gen Intel Core i5-1235U Processor,8GB DDR4, 512GB SSD,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"12th Gen Intel Core i5-1235U Processor,16GB DDR4, 1TB SSD,Dell Inspiron 3520 15.6"" Full HD Laptop,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"Dell Inspiron 3520 15.6"" Full HD Laptop, 12th Gen Intel Core i5-1235U Processor,8GB DDR4,2TB SSD,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"12th Gen Intel Core i5-1235U Processor,16GB DDR4, 2TB SSD,Dell Inspiron 3520 15.6"" Full HD Laptop,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"Dell Inspiron 3520 15.6"" Full HD Laptop, 12th Gen Intel Core i5-1235U Processor,8GB DDR4, 1TB SSD,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"Dell Inspiron 3520 15.6"" Full HD Laptop, 12th Gen Intel Core i5-1235U Processor,16GB DDR4, 1TB SSD,Intel Iris Xe Graphics, Wifi,Bluetooth,HDMI,Windows 11 Pro",Unknown,False,12
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 16GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Home",Unknown,True,12
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 8GB RAM, 4TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Home",Unknown,True,12
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 8GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",Unknown,True,12
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 16GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",Unknown,True,12
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 8GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Home",Unknown,True,12
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 32GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Home",Unknown,True,12
"HP 17z-cp200 Home & Business Laptop (AMD Athlon Gold 7220U 2-Core, 8GB LPDDR5 5500MHz RAM, 256GB SSD, AMD Radeon, 17.3"" 60 Hz HD+ (1600x900), Wifi, Bluetooth, Webcam, Jet Black, Win 11 Home)",Unknown,False,12
"HP 17 Laptop, 17.3"" HD+ Touch Display, Intel Core i5-1335U Upto 4.6GHz, 8GB RAM, 2TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",Unknown,True,12
"Lenovo Ideapad 3i 14"" Full HD Laptop, Intel Core i5-10210U, 12GB RAM, 256GB SSD, Windows 11 Home, Platinum Grey",Unknown,False,12
"HP Laptop EliteBook 640 G9 Wolf Pro Security Edition 6C0Y9UT#ABA Intel Core i5 12th Gen 1235U (1.30GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro",Unknown,False,12
"2021 Dell Inspiron 16 Plus 7610 Laptop, 16"" QHD+ 3K IPS 16:10 Display, Intel Core i5-11400H, 16GB RAM, 1TB SSD, Webcam, Backlit Keyboard, Fingerprint Reader, WiFi 6, Thunderbolt 4, Win 10 Home",Unknown,True,12
"Dell Inspiron 15 15.6'' FHD Touchscreen Laptop, Intel Core i5 1155G7 Processor, 32GB DDR4 RAM, 1TB PCIe SSD, Intel UHD Graphics, Full Size Keyboard, Wi-Fi 5, Windows 11 Home, Black",Unknown,False,12
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  16GB RAM  | 2TB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,12
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  40GB RAM  | 1024GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,12
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  40GB RAM  | 512GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,12
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  24GB RAM  | 512GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,12
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  24GB RAM  | 1024GB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,12
ASUS Vivobook 16 WUXGA 1920X1200 laptop | Intel Core i7-1255U (10 Core) | Intel Iris Xe Graphics | 720p HD camera | Black|  24GB RAM  | 2TB SSD  | Windows 11 Home | Bundle with USB 3.0 Hub,Unknown,False,12
"Lenovo Flex 5 14"" 2-in-1 Laptop, 14.0"" FHD (1920 x 1080) Touch Display, AMD Ryzen 5 4500U Processor, 16GB DDR4 OnBoard RAM, 256GB SSD, AMD Radeon Graphics, Windows 10, 81X20005US, Grey Notebook",Unknown,False,12
"Dell Inspiron 3511 Laptop, 15.6"" FHD Display, Intel Core i5-1035G1 Upto 4.2GHz, 8GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home",Unknown,False,12
"HP 17 Laptop, 11th Gen Intel Core i5-1135G7, 32GB DDR4  512GB PCIe SSD, 17.3-inch HD Anti-Glare Display, Long Battery Life, Wi-Fi , Bluetooth, 720p HD Webcam Camera, Win10 Pro",Unknown,False,12
"HP Envy 2-in-1 Laptop, 14"" WUXGA IPS Touchscreen Display, Ryzen 5 8640HS (Up to 4.9Hz), 16GB DDR5, 512GB PCIe 4.0, Backlit KB, WiFi 6E, USB-C, BT, HDMI, Long Battery Life, Mytrix HDMI, Win 11 Pro",Unknown,False,12
"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14"" FHD Touch Display, AMD Ryzen 7 4700U, 8GB DDR4 RAM, 512GB SSD, Glossy, Stylus, Windows 10 Home, Fingerprint Reader, Bespoke Black, TM420IA-DB71T",Unknown,True,12
"Dell Inspiron Ryzen 7 laptop,15.6 FHD(1920 x 1080) Touch,AMD Ryzen 7 7730U,WiFi 5 and Bluetooth 5,Backlit KB,32 GB RAM|1 TB SSD,Windows 11 Pro,Silver",Unknown,False,12
"13th Generation Intel Core i7-1355U Processor,16GB LPDDR5,1TB SSD, Acer Aspire Vero 15.6"" Full HD Laptop,Intel Iris Xe Graphics,Windows 11 Pro",Unknown,False,12
"ASUS VivoBook 15 Laptop, 15.6"" FHD Touch Display, Intel Core i3-1005G1 Upto 3.4GHz, 4GB RAM, 128GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S (R564JA-UH31T)",Unknown,False,12
"Lenovo - Flex 5i 15.6"" FHD Touch-Screen Laptop - Core i5-1135G7 - 8GB Memory - 256GB SSD - Graphite Grey (82HT00CQUS)",Unknown,False,12
"HP Victus 16-e0010nr 16.1"" 60 Hz IPS AMD Ryzen 5 5000 Series 5600 H (3.30GHz) NVIDIA GeForce RTX 3050 Laptop GPU 8GB Memory 512 GB PCIe SSD Gaming Laptop",Unknown,False,12
"Acer Aspire 3 A314-36P-35UU Slim Laptop | 14.0"" Full HD IPS Display | Intel Core i3-N305 Processor | Intel UHD Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode,Silver",Unknown,False,12
"Dell Inspiron 15 Laptop: Core i5-1035G1, 16GB RAM, 1TB SSD, 15.6"" Full HD Display, WIndows 11",Unknown,False,12
"HP 15 inch Laptop, FHD Display, Intel Core i3-1215U, 8 GB RAM, 128 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 15-dy5599nr (2023)",Unknown,False,12
"ASUS Zenbook 14X 14.5"" 2.8K OLED 120Hz Touch Laptop | 13th Generation Intel Core I7-13700H | Intel Iris Xe Graphics | 16GB DDR5 RAM | 512GB SSD | Backlit | Windows 11 Home | Bundled with Stylus Pen",Unknown,False,12
"Lenovo ThinkBook 14 Gen 6 Home & Business Laptop (Intel i7-1355U 10-Core, 14.0"" 60 Hz Touch Wide UXGA (1920x1200), Intel Iris Xe, 16GB DDR5 5200MHz RAM, 512GB SSD, Win 11 Pro) with 1680D Backpack",Unknown,False,12
"HP 17 Home & Business Laptop Intel i5-1135G7 4-Core, 17.3"" Full HD (1920x1080), Intel Iris Xe, 16GB RAM, 256GB PCIe SSD, Wifi, USB 3.2, HDMI, Webcam, Bluetooth, Win 11 Pro/Lone Star Mousepad",Unknown,False,12
"Lenovo Ideapad 3 14"" HD Laptop, Intel Pentium Gold 6405U Processor, 20GB RAM, 1TB PCIe SSD, Intel UHD Graphics, Speakers, Webcam, WiFi, Bluetooth, Win 10 S, Black, 32GB Hotface USB Card",Unknown,False,12
"Acer Swift 3 Intel Evo Thin & Light Laptop | 14"" QHD 100% sRGB | Intel Core i7-1260P | Intel Iris Xe Graphics | 16GB LPDDR4X | 1TB SSD | Killer Wi-Fi 6E AX1675 | Windows 11 Home | SF314-512-73YZ",Unknown,False,12
"Microsoft Surface Laptop Copilot+ PC 13.8"" Touchscreen Snapdragon X Plus Processor 16GB Memory 256GB SSD (7th Edition) Platinum",Unknown,False,12
"Dell Inspiron 15 Business Laptop 15.6"" FHD Touchscreen AMD Ryzen 7 7730U 8-core 64GB RAM 1TB SSD AMD Radeon Graphic Backlit KB HDMI USB-C Wifi 5 Bluetooth 5.0 Webcam Windows 11 Pro Silver",Unknown,False,12
"HP Pavilion x360 Convertible 14"" Touchscreen 2 in 1 Laptop, 14"" FHD IPS Touchscreen, Intel Core i5-1135G7 (Beat i7-1065G7) Quad-Core Processor, 8GB DDR4  512GB PCIe SSD, Bluetooth Win10 Pro",Unknown,False,12
"Dell Vostro 3000 Series 3520 Business Laptop, 15.6"" FHD 1920 * 1080 Non-touch 120Hz, Intel Core i5-1235U, Intel UHD Graphics, 32GB DDR4 RAM, 1TB PCIe M.2 SSD, Wi-Fi 5, Windows 11 Pro, Black",Unknown,False,12
"New ASUS ROG Zephyrus 14"" FHD 144Hz Gaming Laptop | AMD R7-5800HS Processor | NVIDIA GeForce RTX 3060 | 16GB RAM | 512GB SSD | Backlit Keyboard | Windows 11 Home | Bundled with Gaming Mouse",Unknown,False,12
"Lenovo ThinkPad L13 Yoga Gen 2 Intel Laptop, 13.3"" FHD IPS Touch  LED , vPro®,  Iris Xe, 16GB, 512GB, Win 11 Pro, 3 YRs Courier/Carry-in Warranty",Unknown,False,12
"Brand New | Lenovo ThinkPad T14s Gen 2, 20WM0081US, Storm Grey, Business Laptop, 14"" FHD Touch, Intel Core i5-1135G7, 16GB, 512GB SSD, FHD IR Webcam, Backlit Keyboard, Windows 10 Pro.",Unknown,False,12
"Dell Inspiron 3511-15''HD  Home & Business Laptop (Intel i5-1035G1 4-Core, 15.6"" 60Hz Full HD (1920x1080), Intel UHD, 16GB RAM, 256GB PCIe SSD, Wifi, USB 3.2, HDMI, Webcam, Bluetooth, Win 11 Pro)",Unknown,False,12
"Dell Inspiron 15 3000 3525 Business Laptop 15.6"" FHD 120Hz Anti-Glare Narrow Border Display AMD Octa-Core Ryzen 7 5700U Processor 32GB RAM 1TB SSD MaxxAudio HDMI Webcam Win 11 Carbon Black",Unknown,False,12
"Lenovo V15 G3 IAP 82TT005GUS 15.6"" FHD Laptop,Intel Core i5-1235U,Intel Iris Xe Graphics,16 GB RAM - 512 GB SSD,Win 11 Pro,Business Black",Unknown,False,12
Acer Aspire 16 Laptop  Intel Core 5 120U  GeForce RTX 2050 - 1200p  Windows 11 16GB RAM 512GB SSD,Unknown,False,12
"HP 15 Notebook, 15.6"" HD Screen Laptop, Intel Core i3-1115G4, 8GB DDR4 RAM, 512GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Natural Silver",Unknown,False,12
"HP 15.6"" HD Touch-Screen Laptop | Intel Core i3-1215U Processor | Intel UHD Graphics | 8GB RAM | 256GB SSD | Windows 11 Home | Bundle with Stylus Pen",Unknown,False,13
"Lenovo Yoga 7i 14 2-in-1 Laptop 14"" 2.2K IPS Touch 100% sRGB Glossy 13th Gen Intel 10-Core i5-1335U Processor 16GB DDR5 512GB SSD Backlit Fingerprint Thunderbolt Win11 Gray",Unknown,True,13
"HP Envy x360 14-es1023dx Daily 2-in-1 Laptop, 14"" FHD 1920*1080 Touchscreen 60Hz, Intel Core 7 150U, Intel Integrated Graphics, 16GB RAM, 512GB PCIe M.2 SSD, Wi-Fi 6,  Windows 11 Home, Silver",Unknown,False,13
"ASUS Vivobook 15 Laptop, 15.6"" FHD (1920 x 1080) Display, Intel Core i3-1215U 6 cores Processor, Intel UHD Graphics, 16GB DDR4  512GB PCIe SSD, Wi-Fi 5, Windows 11 Pro",Unknown,False,13
"HP 15 Notebook, 15.6"" HD Screen Laptop, Intel Core i3-1115G4, 16GB DDR4 RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Natural Silver",Unknown,False,13
"HP Victus 15.6"" 144 Hz FHD IPS Gaming Laptop (6-Core AMD Ryzen 5 7535HS 3.30GHz, GeForce RTX 2050 4GB, 32GB DDR5 4800MHz RAM, 512GB PCIe NVMe SSD, Backlit KYB, WiFi 6, Win 11 Home)",Unknown,False,13
Lenovo - IdeaPad L340 15 Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB Solid State Drive - Granite Black,Unknown,False,13
"Lenovo Ideapad Intel i3 Laptop 2024, 14 Inch FHD Laptop, Intel i3-1115G4 (Up to 4.1 GHz), 20GB RAM, 1TB SSD, Intel UHD Graphics, WiFi 6, Thin & Portable College Students Laptop, Win 11 S, with Stand",Unknown,False,13
"Acer Nitro 5 15 Gaming Laptop Computer I 15.6"" FHD IPS I 9th Gen Intel Quad-Core i5-9300H(> i7-7700HQ) I 32GB DDR4 512GB PCIe SSD 1TB HDD I 4GB NVIDIA GTX 1650 Backlit Win 10",Unknown,False,13
"HP 15 Notebook, 15.6"" HD Screen Laptop, Intel Core i3-1115G4, 8GB DDR4 RAM, 512GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Natural Silver",Unknown,False,13
"Dell Latitude 7640 16"" Full HD+ (1920x1200) Business Laptop,13th Gen Intel Core i7-1355U Processor,16GB Ram,512GB Solid State Drive,Wifi-AX,Bluetooth,Windows 11 Pro",Unknown,False,13
"Lenovo Ideapad Intel i3 Laptop 2024, 14 Inch FHD Laptop, Intel i3-1115G4 (Up to 4.1 GHz), 8GB RAM, 128GB SSD, Intel UHD Graphics, WiFi 6, Thin & Portable College Students Laptop, Win 11 S, with Stand",Unknown,False,13
"HP 17-cn0003dx Home & Business Laptop (Intel i3-1125G4 4-Core, 8GB RAM, 512GB PCIe SSD, Intel UHD, 17.3"" 60Hz HD+ (1600x900), WiFi, Win 11 Pro",Unknown,False,13
"Dell Inspiron 15 3520 Touchscreen Laptop, 15.6"" FHD Display, Intel Core i5-1155G7 4 Core Processor, 16GB RAM, 512GB SSD, Webcam, Wi-Fi, HDMI, Win11 S",Unknown,False,13
"Lenovo IdeaPad 3 Laptop, 15.6"" IPS FHD Touch Display, Intel Core i5-1135G7 Upto 4.2GHz, 20GB RAM, 1TB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S",Unknown,False,13
"ASUS Vivobook Go 12 L210 11.6"" Ultra Thin Laptop, Intel Celeron N4020 Processor, 4GB RAM, 128GB eMMC Storage, Windows 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS04",Unknown,False,13
"Lenovo ThinkBook 15.6"" FHD Laptop | AMD Ryzen 7 5825U ( Beat i7-1255U) | AMD Radeon Graphics | Fingerprint | Gray |  40GB RAM  | 1024GB SSD  | Windows 11 Pro | Bundle with USB 3.0 Hub",Unknown,True,13
"HP 2020 15.6"" Laptop Intel Core i5-1035G1 8GB DDR4 SDRAM 256GB SSD Windows 10",Unknown,False,13
"Lenovo ThinkBook 15.6"" FHD Laptop | AMD Ryzen 7 5825U ( Beat i7-1255U) | AMD Radeon Graphics | Fingerprint | Gray |  16GB RAM  | 512GB SSD  | Windows 11 Pro | Bundle with USB 3.0 Hub",Unknown,True,13
"Lenovo ThinkBook 15.6"" FHD Laptop | AMD Ryzen 7 5825U ( Beat i7-1255U) | AMD Radeon Graphics | Fingerprint | Gray |  40GB RAM  | 2TB SSD  | Windows 11 Pro | Bundle with USB 3.0 Hub",Unknown,True,13
"Lenovo ThinkBook 15.6"" FHD Laptop | AMD Ryzen 7 5825U ( Beat i7-1255U) | AMD Radeon Graphics | Fingerprint | Gray |  24GB RAM  | 512GB SSD  | Windows 11 Pro | Bundle with USB 3.0 Hub",Unknown,True,13
"Lenovo ThinkBook 15.6"" FHD Laptop | AMD Ryzen 7 5825U ( Beat i7-1255U) | AMD Radeon Graphics | Fingerprint | Gray |  8GB RAM  | 1024GB SSD  | Windows 11 Pro | Bundle with USB 3.0 Hub",Unknown,True,13
"Lenovo ThinkBook 15.6"" FHD Laptop | AMD Ryzen 7 5825U ( Beat i7-1255U) | AMD Radeon Graphics | Fingerprint | Gray |  16GB RAM  | 2TB SSD  | Windows 11 Pro | Bundle with USB 3.0 Hub",Unknown,True,13
"Lenovo ThinkBook 15.6"" FHD Laptop | AMD Ryzen 7 5825U ( Beat i7-1255U) | AMD Radeon Graphics | Fingerprint | Gray |  8GB RAM  | 512GB SSD  | Windows 11 Pro | Bundle with USB 3.0 Hub",Unknown,True,13
"ASUS VivoBook 14 Slim Laptop, 14"" FHD Display (1920 x 1080), Intel Core i3-1115G4 2 Cores, Intel UHD graphics, 36GB DDR4  2TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro",Unknown,True,13
"HP 14-DQ100 Laptop 2022 14"" FHD 1920 x 1080 Display Intel Core i3-1005G1, 2-core, Intel UHD Graphics, 8GB DDR4, 256GB SSD, Backlit Keyboard, Wi-Fi 5, Bluetooth 5, 720p HD Camera, Windows 11 Home",Unknown,False,13
"HP 17-BY400 Laptop 2021 17.3"" HD+ 1600 x 900 Display Intel Core i3-1115G4, 2-core, Intel UHD Graphics, 8GB DDR4, 512GB SSD, Wi-Fi 5, Bluetooth 4.2 Combo, 720p HD Camera, Windows 10 Home",Unknown,False,13
"Lenovo Ideapad 3 Laptop, 15.6"" HD Touchscreen Display, 11th Gen Intel Core i3-1115G4 Processor, 20GB DDR4  512GB PCIe SSD, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home Webcam, Win11",Unknown,False,13
"Microsoft Surface Pro 7 - 12.3"" Touch-Screen - Intel Core i5 - 8 GB Memory - 128 GB Solid State Drive (Latest Model) - Platinum",Unknown,False,13
"Refurbished HP ENVY x360 AMD Ryzen 7 PRO 7730U 16GB Memory 512 GB PCIe SSD AMD Radeon Graphics 15.6"" Touchscreen 1920 x 1080 Convertible 2-in-1 Laptop Windows 11 Home 64-bit 15-fh0023dx",Unknown,False,13
"HP 15.6"" FHD (1920x1080) Laptop 2023 New | Intel i3-1215U 6-Core | Intel UHD Graphics | Fingerprint | WiFi 5 | USB-C | HDMI | 720p HD Camera | 24GB DDR4 512GB SSD | Win10 Home",Unknown,True,13
"Lenovo Yoga 7i 14"" 2K Touchscreen 2-in-1 Laptop, Intel Ultra 5 125U, 16GB RAM, 672GB Storage(512GB SSD+160GB Docking Station Set), Backlit KB, Privacy Camera, Wi-Fi 6E, Fingerprint, Win 11 Home, Gray",Unknown,True,13
"HP 15.6"" HD (1366x768) Touchscreen Laptop | Intel i3-1215U 6-Core | Intel UHD Graphics | Wi-Fi | Bluetooth | HDMI | USB-C | 720p HD Camera | 8GB DDR4 256GB SSD | Win11 Home | Natural Silver",Unknown,False,13
"HP 15.6"" FHD (1920x1080) Laptop 2023 New | Intel i3-1215U 6-Core | Intel UHD Graphics | Fingerprint | WiFi 5 | USB-C | HDMI | 720p HD Camera | 8GB DDR4 512GB SSD | Win10 Pro",Unknown,True,13
"HP 2022 Newest Premium 14"" Laptop| Intel Celeron N4020 8GB RAM 192GB(64GB SSD+ 128GB Card)| Webcam HDMI Wi-Fi| 1 Year MS 365| LIONEYE Bundle| White",Unknown,False,13
"Lenovo IdeaPad 3i 14"", Intel Core i5-1155G7, 8GB RAM, 512GB SSD, Artic Grey, Windows 11, 82H701QNUS
Notebook Laptop",Unknown,False,13
"HP 15 Business Laptop Computer I 15.6"" Diagonal Full HD IPS Display I Intel Celeron N4020 Processor I 16GB DDR4 256GB SSD I 16GB DDR4 I 256GB SSD HP Notebook HP Laptop 15 FHD",Unknown,False,13
"HP Laptop 15.6 inch HD Touchscreen, Intel Core i3-1115G4, 12GB RAM, 1TB NVME SSD, Intel UHD Graphics, Wifi, Bluetooth, Webcam, Windows 11 S, Silver, with 5ave Stylus Pen",Unknown,False,13
"HP Laptop 15.6 inch HD Touchscreen, Intel Core i3-1115G4, 24GB RAM, 1TB NVME SSD, Intel UHD Graphics, Wifi, Bluetooth, Webcam, Windows 11 S, Silver, with 5ave Stylus Pen",Unknown,False,13
"HP 2023 Laptop | 15-DY500 | 15.6"" 1366 x 768 Touchscreen LED-backlit | Intel Core i3-1215U 6-Core | 8GB DDR4 | 512GB SSD | Windows 11 Home | Wi-Fi 5 - Bluetooth 5-720p HD Camera - Natural Silver",Unknown,False,13
